field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
35 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
36 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
37 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
38 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
39 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
40 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
41 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
42 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
43 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
44 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
45 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
46 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
47 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
48 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
49 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
50 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
51 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
52 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
53 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
54 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
55 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
56 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
57 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
58 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
59 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
60 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
61 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
62 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
63 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
64 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
65 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
66 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
67 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
68 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
69 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
70 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
71 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
72 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
73 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
74 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
75 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
76 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
77 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
78 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
79 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
80 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
81 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
82 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
83 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
84 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
85 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
86 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
87 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
88 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
89 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
90 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
91 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
92 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
93 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
94 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
95 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
96 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
97 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
98 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
99 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
100 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
99 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
98 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
97 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
96 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
95 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
94 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
93 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
92 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
91 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
90 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
89 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
88 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
87 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
86 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
85 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
84 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
83 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
82 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
81 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
80 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
79 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
78 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
77 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
76 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
75 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
74 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
73 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
72 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
71 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
70 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
69 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
68 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
67 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
66 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
65 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
64 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
63 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
62 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
61 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
60 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
59 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
58 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
57 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
56 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
55 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
54 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
53 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
52 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
51 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
50 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
49 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
48 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
47 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
46 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
45 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
44 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
43 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
42 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
41 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
40 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
39 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
38 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
37 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
36 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
35 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
34 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
33 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
32 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
31 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
30 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
29 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
28 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
27 , 1.2189778e-05 , 1.8049149e-05, 2.9641567e-08 , 1.2160136e-05 , 1.8046003e-05,, 3.145613e-09 , -8.5725635e-07 , 1.4690835e-05 , 1.5548091e-05 
